Compound Score,Date,Negative Score,Neutral Score,Positive Score,Team,Tweet Ago,Tweet text
0.0,Fri Mar 30 02:14:50 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @NHL: In back-to-back seasons, the @MapleLeafs are in! #StanleyCup https://t.co/61mR3rqoPN"
0.0,Fri Mar 30 01:49:43 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @Capitals: Ticket Booked. #ALLCAPS https://t.co/TJrZBDu9LL
-0.4559,Fri Mar 30 00:56:05 +0000 2018,0.136,0.864,0.0,@Fanatics,1,"RT @iamBenLyons: #TheWarmup is back and we are LIVE on @nba + @TwitterSports! 730pmEST. Crazy show tonight...
(Shouts to @Fanatics! #TrustT…"
0.0,Thu Mar 29 21:06:51 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @FansAuthentic: It's #ShoTime for Shohei Ohtani as he singles on the 1st pitch of his 1st career @MLB at-bat.

New debut products coming…"
0.5093,Thu Mar 29 20:27:27 +0000 2018,0.0,0.646,0.354,@Fanatics,1,💪 Glad we aren't that baseball! #FanaticsExclusive https://t.co/dkXLgk5E8E
0.0,Thu Mar 29 18:49:44 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"With #OpeningDay finally here, tag someone who needs this @MLB Beginner's Guide! 

https://t.co/PgKwvddEAb"
0.5255,Thu Mar 29 18:44:23 +0000 2018,0.0,0.596,0.404,@Fanatics,1,Proud of our #FanaticsExclusive athlete! https://t.co/eqtedxZIxm
0.0,Thu Mar 29 17:36:28 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"👀 at #FinalFour sales! 

@umichbball leads the way with 18 states while @KUHoops is right behind them with 16!
Both… https://t.co/roFNKoCNdD"
0.0,Thu Mar 29 16:58:09 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@Cubs @MLB First pitch of the 2018 @MLB season 😲 https://t.co/evnGSBj9WV
0.0,Thu Mar 29 16:52:49 +0000 2018,0.0,1.0,0.0,@Fanatics,1,Mood with #OpeningDay finally here 😄 https://t.co/bPG7LIp0t4
0.0,Thu Mar 29 16:48:06 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @MLB: Game 1. 

It all starts here. #OpeningDay https://t.co/ov5qvADvaD"
-0.2003,Thu Mar 29 16:45:29 +0000 2018,0.122,0.788,0.091,@Fanatics,1,The #NYJets are on the clock of the @OfficialNFLShop Mock Fan Draft! Who should they draft now that Saquon and Darn… https://t.co/Xe0JErZOu9
0.4019,Thu Mar 29 16:07:13 +0000 2018,0.0,0.838,0.162,@Fanatics,1,"@FansAuthentic @RamblersMBB But are there any #SisterJean shirts? 

Yes, we have those too: https://t.co/Y0cy3MhYJ1 https://t.co/nRgRBMk6ij"
0.0,Thu Mar 29 15:53:43 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @MLB: Hashtag emojis are here for #OpeningDay.

And they’re staying ALL. SEASON. LONG. https://t.co/xIapkDyjx1"
0.0,Thu Mar 29 15:34:35 +0000 2018,0.0,1.0,0.0,@Fanatics,1,👏👏 https://t.co/2tKmdJblGh
0.6369,Thu Mar 29 15:01:08 +0000 2018,0.0,0.625,0.375,@Fanatics,1,Who’s got the best #OpeningDay in professional sports?
0.7184,Thu Mar 29 01:49:08 +0000 2018,0.0,0.75,0.25,@Fanatics,1,@lbiedma17 We would be happy to look into. Please DM your order # or email address used to place the order
0.0,Wed Mar 28 21:10:31 +0000 2018,0.0,1.0,0.0,@Fanatics,1,#FanaticsExclusive https://t.co/sGfOVygLDM
-0.3595,Wed Mar 28 17:30:02 +0000 2018,0.135,0.865,0.0,@Fanatics,1,"Another @LAFC Merch Truck Stop! Today from 12-4pm 👀

📍709 N. La Brea Ave, LA, CA 90038 https://t.co/f6cvOxzReW"
0.3818,Wed Mar 28 17:05:22 +0000 2018,0.0,0.841,0.159,@Fanatics,1,"@Altimerz Our apologies you have not received shipping confirmation, please DM us the order number so we can look into this."
0.6114,Wed Mar 28 16:45:00 +0000 2018,0.0,0.715,0.285,@Fanatics,1,Happy 3️⃣-2️⃣8️⃣ day for all @Patriots fans out there! #PatsNation https://t.co/5z4gpPeMfV
0.0,Wed Mar 28 16:01:40 +0000 2018,0.0,1.0,0.0,@Fanatics,1,Vote on who you think the #Giants will take in the #NFLDraft! https://t.co/sBsHlFm0LP
-0.2695,Wed Mar 28 15:49:35 +0000 2018,0.143,0.76,0.097,@Fanatics,1,"RT @OfficialNFLShop: The @OfficialNFLShop Mock Fan Draft has begun! 

The #Browns select Sam Darnold with the 1st overall pick! https://t.c…"
0.0,Wed Mar 28 14:35:14 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@sNICKers__20 @DwyaneWade The #JerseyAssurance program 💯 https://t.co/G09RrCnfrs
0.0,Wed Mar 28 14:23:16 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"Who saw the 🔥 that the @ussoccer_mnt wore last night? 🇺🇸⚽️

Rep the #USMNT now: https://t.co/BMC3eACEpQ https://t.co/08QIJACfws"
0.0,Wed Mar 28 13:47:14 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@ryankim97 The item is on back order April 10.
0.0,Wed Mar 28 13:12:12 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@wtemancantjmp Your order is in transit for delivery today.
0.7263,Tue Mar 27 23:36:23 +0000 2018,0.0,0.747,0.253,@Fanatics,1,RT @sNICKers__20: Thanks for the tickets Dwyane! @DwyaneWade and thanks for hooking me up with the jersey @Fanatics  #HeatCulture https://t…
0.4003,Tue Mar 27 21:33:22 +0000 2018,0.0,0.788,0.212,@Fanatics,1,"RT @dcunited: Excited to partner with @Fanatics at @AudiField! 

#DCU 

https://t.co/5jJ300Gk3Z"
0.0,Tue Mar 27 21:30:00 +0000 2018,0.0,1.0,0.0,@Fanatics,1,Playoff @SanJoseSharks gear is now available at the #Sharks Official Store at SAP Center! #SJSharks https://t.co/N2KMH0gSjW
0.0,Tue Mar 27 19:34:01 +0000 2018,0.0,1.0,0.0,@Fanatics,1,#FanaticsExclusive athlete @mookiebetts knows 😂😂 https://t.co/pAeH9s2ckr
0.3818,Tue Mar 27 17:41:10 +0000 2018,0.0,0.735,0.265,@Fanatics,1,@Terrazas1Jr Please provide us with the order number and the correct address.
0.0,Tue Mar 27 15:09:15 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @MLB: #OpeningDay is

2️⃣ DAYS AWAY. 🙌 https://t.co/P6wGHOwwJH"
0.0,Tue Mar 27 14:39:11 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@Stoudty24 From the screen shot we see that the refund was issued on 3/4 in the amount of $108.21 the cost of the order.
0.0,Tue Mar 27 14:35:18 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@MarkNadelson Our apologies the item will ship out on 3/30.
0.0,Tue Mar 27 14:33:10 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@dougdale1101 We are working diligently ton restock these items.
0.4588,Tue Mar 27 14:30:09 +0000 2018,0.0,0.5,0.5,@Fanatics,1,@balleronabidet You are welcome.
0.0,Tue Mar 27 13:52:11 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@amankuta These items have a 3 business days shipping process. The items will ship out on 3/29.
0.0,Tue Mar 27 13:51:15 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@balleronabidet We have sent the request to the correct department. as soon as we hear from them we will contact you.
0.836,Tue Mar 27 12:49:13 +0000 2018,0.0,0.548,0.452,@Fanatics,1,@KickingKyle30 Yes please provide us with the shipping address. Please ensure that your billing states FRG*https://t.co/XuuOElQg3k.
0.0,Tue Mar 27 05:05:46 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @GoldenKnights: MAKING HISTORY 🙌 #VegasBorn https://t.co/OICmOcKL4J
0.5106,Mon Mar 26 23:43:01 +0000 2018,0.056,0.807,0.137,@Fanatics,1,"RT @NBA: 📚📖

2X #NBA champion, Ray Allen, stops by the @NBASTORE to sign copies of his new book “From The Outside.”

Available NOW: https:/…"
0.5707,Mon Mar 26 23:11:45 +0000 2018,0.0,0.73,0.27,@Fanatics,1,The #FinalFour is set! Who ya got winning it all? https://t.co/SbZXGoyS1M
0.5574,Mon Mar 26 22:24:31 +0000 2018,0.0,0.805,0.195,@Fanatics,1,"RT @AdamSchefter: Former Dolphins’ DT Ndamukong Suh reached agreement with Los Angeles Rams on a one-year, $14 million deal, per source. Su…"
0.0,Mon Mar 26 21:35:12 +0000 2018,0.0,1.0,0.0,@Fanatics,1,👀 #Processing https://t.co/VZ9dhfvWD2
0.9215,Mon Mar 26 20:51:34 +0000 2018,0.0,0.515,0.485,@Fanatics,1,@MLB @Chuck_Nazty Congratulations to @benju3638 on winning this signed #Fanatics board! Please DM us to collect your prize
0.4404,Mon Mar 26 19:14:20 +0000 2018,0.0,0.794,0.206,@Fanatics,1,@deronlundy If you would like to speak to our corporate team they can be reached at Customerfirst@fanatics.com.
0.5707,Mon Mar 26 17:37:19 +0000 2018,0.0,0.83,0.17,@Fanatics,1,"Sister Jean and @RamblersMBB are headed to the #FinalFour! 

Congrats again to @LoyolaChicago and now it's time to… https://t.co/dxTndpxeA0"
0.0,Mon Mar 26 02:35:33 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @FinalFour: Journeys to the Alamodome. #FinalFour #TheRoadEndsHere 
#kubball #LetsMarchNova #OnwardLU #GoBlue https://t.co/Lj18VHSvvX"
0.0,Mon Mar 26 00:56:53 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @darrenrovell: First licensed Sister Jean Final Four shirt just went live on @Fanatics https://t.co/A31L6GOwGy
-0.4374,Sun Mar 25 23:40:13 +0000 2018,0.126,0.874,0.0,@Fanatics,1,RT @JimmyConnors: Bid today @Fanatics to receive a 1 hour tennis lesson with me! ALL proceeds will go to Stoneman Douglas victims! » https:…
0.0,Sun Mar 25 23:30:26 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"#RockChalk! @KUHoops is back to the #FinalFour! 

#KUbball is headed to San Antonio: https://t.co/4PESGoeiau https://t.co/Qb2doyQ2MU"
0.0,Sun Mar 25 20:39:48 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"#NovaNation! @NovaMBB is back to the #FinalFour! 

#LetsMarchNova all the way to San Antonio:… https://t.co/ihpTZBW3U4"
0.4588,Sun Mar 25 17:41:13 +0000 2018,0.0,0.5,0.5,@Fanatics,1,@yankspinstripes You are welcome.
-0.34,Sun Mar 25 16:53:07 +0000 2018,0.255,0.745,0.0,@Fanatics,1,@ZooBlazer Unfortunately the shorts do not have pockets.
0.4588,Sun Mar 25 15:15:20 +0000 2018,0.0,0.5,0.5,@Fanatics,1,@MoSchmid01 You are welcome.
0.0,Sun Mar 25 13:54:10 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@MsRemy14 We are working diligently to have the items placed on the site.
0.507,Sun Mar 25 13:16:10 +0000 2018,0.0,0.604,0.396,@Fanatics,1,@BoostedBlue_ You are more than welcome.
0.7579,Sun Mar 25 03:35:19 +0000 2018,0.078,0.588,0.333,@Fanatics,1,@TannerClifton11 We would be happy to look into. Please offer the order #'s that you would like to cancel
0.0,Sun Mar 25 03:07:11 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"#GoBlue! @umichbball is moving on to the #FinalFour! 

Rep the Wolverines as they head to San Antonio:… https://t.co/mvARFeg1q1"
-0.5423,Sun Mar 25 02:21:10 +0000 2018,0.301,0.613,0.086,@Fanatics,1,@Celticsfan92 Unfortunately we do not have a restock date. We apologize for the inconvenience
0.0,Sun Mar 25 00:25:52 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@JM_Trey5 @nikestore @RamblersMBB You know we got you: https://t.co/0qc2kpYWt8
0.508,Sun Mar 25 00:19:34 +0000 2018,0.0,0.838,0.162,@Fanatics,1,"#NoFinishLine! @RamblersMBB are headed to the #FinalFour! 

#OnwardLU and support Loyola Chicago as they head to Sa… https://t.co/l7G7G2MYHH"
0.0,Sat Mar 24 23:14:16 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @KristenLedlow: At 6:30 P/ET on NBA TV, hang out w/ @realtuffjuice and me!

I’ll talk to Dario Šarić (S/O to @Fanatics for the tee!), CB…"
0.7184,Sat Mar 24 06:23:12 +0000 2018,0.0,0.75,0.25,@Fanatics,1,@PetrojamesYa We would be happy to look into. Please DM your order # or email address used to place the order
-0.5423,Sat Mar 24 05:43:10 +0000 2018,0.268,0.656,0.077,@Fanatics,1,@airtotherun Unfortunately we only offer military discount for the U.S. We apologize for the inconvenience
0.0,Sat Mar 24 05:25:57 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @CBSSports: 8 remain https://t.co/EkjUiVxVbF
0.0,Sat Mar 24 04:34:37 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@TexasTechMBB Get the shirt here: https://t.co/toNGwLbxeZ
0.0,Sat Mar 24 04:29:55 +0000 2018,0.0,1.0,0.0,@Fanatics,1,#WreckEm! @TexasTechMBB has become Elite! #4To1 https://t.co/BTOeDlAfhU
0.0,Sat Mar 24 04:22:53 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@DukeMBB Get the shirt here: https://t.co/5b7CjACQCA
0.0,Sat Mar 24 04:16:29 +0000 2018,0.0,1.0,0.0,@Fanatics,1,#HereComesDuke! @DukeMBB is #Elite8 bound! #TheDukeEffect https://t.co/fDWiJpup5P
0.4574,Sat Mar 24 02:19:15 +0000 2018,0.0,0.8,0.2,@Fanatics,1,"RT if you had #NovaNation in your #Elite8! 

Support @NovaMBB here: https://t.co/Tdrj6se62O https://t.co/b7edM28exC"
0.0,Sat Mar 24 01:36:12 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@RepTheBnG https://t.co/1dsEZ4zvyX
0.0,Sat Mar 24 01:34:47 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"#RockChalk! @KUHoops are Elite! The #1 seed in the Midwest is headed to the #Elite8

Rep #KUBball:… https://t.co/RnTzjwX3ZN"
0.658,Sat Mar 24 00:35:54 +0000 2018,0.0,0.834,0.166,@Fanatics,1,"RT @Jaguars: We are #MSDStrong!

Bid now @Fanatics to win a variety of #Jaguars collectibles!

100% of proceeds will go to the families of…"
0.0,Fri Mar 23 19:09:52 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @FinalFour: Presenting the 2018 #FinalFour court! https://t.co/0GYSkaz6Vv
0.0,Fri Mar 23 16:03:34 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@LAGalaxy @Ibra_official You can buy his jersey here: https://t.co/anKQGCCV6U
0.0,Fri Mar 23 15:50:49 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@LAGalaxy Get your #zLAtan jersey here: https://t.co/anKQGCCV6U
0.0,Fri Mar 23 15:35:59 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"👀 at who the @LAGalaxy signed! 

#zLAtan: https://t.co/anKQGCCV6U https://t.co/bz3y93GPz4"
0.7184,Fri Mar 23 07:16:14 +0000 2018,0.0,0.76,0.24,@Fanatics,1,@julavans We would be happy to look into. Please offer both order #'s or email address' used to place the order
0.0,Fri Mar 23 04:27:00 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"The Seminoles cruise to the #Elite8. Dance on Florida State!

Shirt: https://t.co/KFKdRzQEw8 https://t.co/zza2pZsMIK"
0.7184,Fri Mar 23 03:13:11 +0000 2018,0.0,0.75,0.25,@Fanatics,1,@ElTristanFlores We would be happy to look into. Please DM your order # or email address used to place the order
0.1531,Fri Mar 23 01:36:58 +0000 2018,0.165,0.638,0.197,@Fanatics,1,RT @darrenrovell: Sister Jean was wrong. And she loves it (📷 by @fanatics) https://t.co/4hkKH1dfgL
0.0,Fri Mar 23 01:33:39 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"Keep dancing Wolverines! You're headed to the #Elite8.

Shirt: https://t.co/V8JFIOp5OX https://t.co/XzU4QPuYLI"
0.5562,Fri Mar 23 01:16:25 +0000 2018,0.0,0.77,0.23,@Fanatics,1,"The Ramblers finish strong and are headed to the #Elite8! 

Shirt: https://t.co/fEGCQZMj3T https://t.co/BncDRM9YEo"
0.4374,Thu Mar 22 23:30:01 +0000 2018,0.0,0.868,0.132,@Fanatics,1,"This weekend, @MartinsvilleSwy is where the action is at! Make sure to check out our tent while you're there! https://t.co/ShrReEWf5h"
0.5093,Thu Mar 22 23:04:13 +0000 2018,0.0,0.829,0.171,@Fanatics,1,"Who ya got? #MarchMadness is back with the #Sweet16! 

RT for @RamblersMBB #OnwardLU #NoFinishLine
Fav for… https://t.co/IhwLjOznUw"
0.0,Thu Mar 22 21:35:27 +0000 2018,0.0,1.0,0.0,@Fanatics,1,Who's time is now? Who will be lifting the Larry O'Brien trophy this @NBA season? #NBAPlayoffs https://t.co/xsxCf7lGug
0.7339,Thu Mar 22 21:26:31 +0000 2018,0.127,0.492,0.381,@Fanatics,1,@AdamSchefter Woo! It's a good thing @Fanatics has #JerseyAssurance to help out all these poor fans! https://t.co/LJ6ZjxX55H
0.0,Thu Mar 22 20:50:21 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@KevinM2 There may be associated customs fees upon delivery.
0.0,Thu Mar 22 17:45:21 +0000 2018,0.0,1.0,0.0,@Fanatics,1,Who do you think the #Browns will draft with the 1st overall pick of the 2018 NFL Draft? https://t.co/eLxhYriuKQ
0.3802,Thu Mar 22 16:50:10 +0000 2018,0.0,0.834,0.166,@Fanatics,1,Follow @OfficialNFLShop as they do a Fan Draft over the next 32 days! #NFLDraft https://t.co/eLxhYriuKQ
0.8271,Thu Mar 22 16:37:16 +0000 2018,0.0,0.686,0.314,@Fanatics,1,RT @JMotte30: A great guy giving back and helping others in so many ways. #MSDStrong RT @ARizzo44: The @RizzoFoundation &amp; @Fanatics have al…
0.7003,Thu Mar 22 15:45:00 +0000 2018,0.0,0.746,0.254,@Fanatics,1,RT @DwyaneWade: My friends at @FansAuthentic are doing their part to stay #MSDStrong. Here’s how to help: https://t.co/FlxrKyP93a https://t…
0.7096,Thu Mar 22 15:26:35 +0000 2018,0.0,0.704,0.296,@Fanatics,1,"RT @tallmaurice: The Process vs. Everybody (except #SchoolOfRock).

thanks for my new favorite shirt, @Fanatics. https://t.co/oSxTSQgfjJ"
0.7424,Thu Mar 22 03:45:21 +0000 2018,0.0,0.614,0.386,@Fanatics,1,@MattwordWilson Wonderful! Please advise if we can be of any additional assistance
0.0,Thu Mar 22 00:51:20 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @cj_wentz: Check out @Fanatics #MSDSTRONG auction! Bid today on unique collectibles &amp; unforgettable experiences, including an autographe…"
0.5574,Wed Mar 21 22:24:03 +0000 2018,0.0,0.833,0.167,@Fanatics,1,"RT @JLester34: Hey y’all if you haven’t already seen what Rizz is doing for his hometown community, please make sure to check it out. Amazi…"
0.0772,Wed Mar 21 21:15:42 +0000 2018,0.0,0.902,0.098,@Fanatics,1,"@AstrosTalk If you still want yours, you can get it on @Fanatics: https://t.co/1skVblsGj3"
0.3818,Wed Mar 21 20:14:09 +0000 2018,0.0,0.783,0.217,@Fanatics,1,@JacobRayLawson Please DM us the order number so we can look into this for you.
0.0,Wed Mar 21 18:44:39 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@MLB @Chuck_Nazty Full rules: https://t.co/kZtXMRfTyO
0.7269,Wed Mar 21 18:31:16 +0000 2018,0.0,0.766,0.234,@Fanatics,1,We are 8️⃣ days away from the @MLB season and to celebrate we are giving away this #Fanatics board signed by… https://t.co/0bNBwUBdq4
0.0,Wed Mar 21 18:09:17 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@rj_atl The order did not process refund already been issued.
0.0,Wed Mar 21 17:46:14 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT @GregWallace66: Got my little man his first @Cardinals @NewEraCap today for his first birthday! #stlcards https://t.co/y8710y8rVj
0.3089,Wed Mar 21 17:07:15 +0000 2018,0.0,0.571,0.429,@Fanatics,1,@ADriftingNerd Its not a problem.
0.4374,Wed Mar 21 17:02:54 +0000 2018,0.0,0.776,0.224,@Fanatics,1,"RT @RizzoFoundation: MSDSTRONG!  @FansAuthentic 
https://t.co/9ZmDczZYF3

Please bid or donate today! https://t.co/8sHh9QfYG5"
0.0,Wed Mar 21 17:01:13 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"@ColinCowherd @TheHerd @sixers @JoelEmbiid Are you a schmedium? 😉

Let us know where to send it and you'll have it soon!"
-0.4374,Wed Mar 21 16:26:29 +0000 2018,0.121,0.879,0.0,@Fanatics,1,RT @DanMarino: Bid today @Fanatics to meet me at @MiamiDolphins Training Camp! 100% of proceeds will go to Stoneman Douglas victims! Auctio…
0.4588,Wed Mar 21 16:22:49 +0000 2018,0.0,0.625,0.375,@Fanatics,1,@_Cx2_ Should be up now :)
0.0,Wed Mar 21 16:02:08 +0000 2018,0.0,1.0,0.0,@Fanatics,1,👀 https://t.co/BUY08cFX9s
0.0,Wed Mar 21 14:33:10 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@ADriftingNerd We have sent the request to the correct department. as soon as we hear from them we will contact you.
0.0,Wed Mar 21 04:22:24 +0000 2018,0.0,1.0,0.0,@Fanatics,1,@TheHerd @sixers @ColinCowherd @JoelEmbiid Hey @ColinCowherd we believe in our #FanaticsExclusive athlete… https://t.co/g4uHMyDUDa
0.0,Tue Mar 20 19:59:56 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @FansAuthentic: .@FansAuthentic VP Victor Schaffer chatted with @nbc6's @KellyNBC6 about our #MSDStrong auction.
https://t.co/EAfkKhLcyi"
0.4019,Tue Mar 20 19:34:08 +0000 2018,0.0,0.903,0.097,@Fanatics,1,"@JBucc24 Yes the coloring on that item was more of the teal color, the lighting on the picture made the coloring look different on the site."
-0.6705,Tue Mar 20 19:15:44 +0000 2018,0.249,0.669,0.082,@Fanatics,1,RT @EvanEngram: Helping raise $ for the victims of the Stoneman Douglas tragedy with @Davis_Webb5 &amp; @Wanye_Kanye. Bid on a private dinner f…
0.0,Tue Mar 20 19:08:11 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"@JBucc24 The description of the items stated charcoal, which would be the items actual color."
-0.296,Tue Mar 20 17:11:11 +0000 2018,0.104,0.896,0.0,@Fanatics,1,@JBucc24 We see you were fully refunded for this order as we no longer had the color you had wanted.
0.1689,Tue Mar 20 15:10:23 +0000 2018,0.0,0.892,0.108,@Fanatics,1,@AaronKall17 Can you provide the product ID number or a picture of the item so we can reach out to our vendors for this information?
0.0,Tue Mar 20 14:35:58 +0000 2018,0.0,1.0,0.0,@Fanatics,1,All we see are #FanaticsExclusive athletes! https://t.co/ADQBJ7XdDF
0.6114,Mon Mar 19 21:29:22 +0000 2018,0.0,0.556,0.444,@Fanatics,1,"RT @Dodgers: Happy birthday, @ClaytonKersh22! https://t.co/t0gCCjiWaD"
0.0,Mon Mar 19 18:30:00 +0000 2018,0.0,1.0,0.0,@Fanatics,1,The #Sweet16 is set! How many teams did you get right in your bracket? #MarchMadness https://t.co/zKpYZkrJVB
0.8126,Mon Mar 19 18:15:16 +0000 2018,0.0,0.641,0.359,@Fanatics,1,"Which @UMBCAthletics shirt would you rep to support your new favorite team? 😉 #RetrieverNation #UMBC

Support the t… https://t.co/GEqWj7kzv3"
0.5093,Mon Mar 19 17:14:24 +0000 2018,0.0,0.68,0.32,@Fanatics,1,@LAFC 😍 Glad to be a part of your team!
0.4588,Mon Mar 19 17:13:58 +0000 2018,0.0,0.812,0.188,@Fanatics,1,"RT @LAFC: Welcome to the Club, @Fanatics — Official Retail Partner of #LAFC 

📰 https://t.co/DaNYRzqpOd https://t.co/NrEK2gT8OR"
0.5719,Mon Mar 19 16:45:55 +0000 2018,0.0,0.575,0.425,@Fanatics,1,"RT @MLB: Happy Monday.   

#OpeningDay https://t.co/1yOVNoRVoy"
0.0,Mon Mar 19 16:01:57 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"#HailWV! For the 3rd time in 4 years, @WVUhoops is headed to the #Sweet16! 

Rep #PressVirginia:… https://t.co/a2RFWPBYU4"
0.4003,Mon Mar 19 14:33:33 +0000 2018,0.0,0.881,0.119,@Fanatics,1,"Gold on the Diamond for the @astros! 😍

#NeverSettle and rep the Gold Collection that the #Astros will be rocking o… https://t.co/R5LrtX3ltS"
-0.296,Mon Mar 19 10:00:02 +0000 2018,0.115,0.885,0.0,@Fanatics,1,"If you need any #MondayMotivation, look no further than the @astros and their young stars @GeorgeSpringer and… https://t.co/rYhfIMaxbu"
0.4588,Mon Mar 19 04:53:13 +0000 2018,0.0,0.75,0.25,@Fanatics,1,"RT @marchmadness: How sweet it is... 🕺💃

#MarchMadness #Sweet16 https://t.co/xP7RhLpHTP"
0.5766,Mon Mar 19 03:11:47 +0000 2018,0.0,0.573,0.427,@Fanatics,1,RT @FSUHoops: SWEET SIXTEEN BOUND https://t.co/o6M9XyGBUK
0.555,Mon Mar 19 02:46:35 +0000 2018,0.0,0.807,0.193,@Fanatics,1,"RT @KStateMBB: CATS ADVANCE!
#KStateMBB 5️⃣0️⃣
UMBC 4️⃣3️⃣

Cats going to the Sweet 16! #MarchMadness https://t.co/pQP2mJnj6s"
0.0,Mon Mar 19 02:24:49 +0000 2018,0.0,1.0,0.0,@Fanatics,1,#RetrieverNation gave all of us an incredible start to #MarchMadness with them being the only #16 seed to ever defe… https://t.co/bivrGnUZ5e
0.0,Mon Mar 19 00:41:02 +0000 2018,0.0,1.0,0.0,@Fanatics,1,RT if you think @UMBCAthletics can continue to be a Bracket Buster during #MarchMadness! #RetrieverNation https://t.co/oU5j34NQSk
0.0,Mon Mar 19 00:13:59 +0000 2018,0.0,1.0,0.0,@Fanatics,1,This. #MarchMadness https://t.co/DN5B1IpNAy
0.2695,Mon Mar 19 00:12:40 +0000 2018,0.0,0.901,0.099,@Fanatics,1,"RT @marchmadness: WOLF PACK COMPLETE THE COMEBACK!

(7) Nevada extends the Hunt with a 75-73 victory over (2) Cincinnati! #MarchMadness htt…"
0.0,Sun Mar 18 23:35:36 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @marchmadness: FOR THE 12TH MAN!

#MarchMadness https://t.co/1kaVNHgiAW"
0.6103,Sun Mar 18 21:31:39 +0000 2018,0.0,0.81,0.19,@Fanatics,1,"The 🍊are back in the #Sweet16! 

Congrats to @Cuse_MBB on embracing #MarchMadness and knocking off Michigan State!… https://t.co/NcrqjB1Rjk"
0.7097,Sun Mar 18 21:22:28 +0000 2018,0.0,0.671,0.329,@Fanatics,1,RT @Cuse_MBB: HOW SWEET IT IS!! We’re moving’ on... AGAIN!!! https://t.co/Y05K681AUN
0.0,Sun Mar 18 16:51:22 +0000 2018,0.0,1.0,0.0,@Fanatics,1,"RT @USABaseball: One year ago today: The Catch. #ForGlory🇺🇸

@SimplyAJ10 @Orioles @WBCBaseball https://t.co/bJOk6WN9t9"
0.4588,Sun Mar 18 16:50:22 +0000 2018,0.0,0.5,0.5,@Fanatics,1,@kaylaik30 You are welcome.
0.765,Sun Mar 18 04:21:59 +0000 2018,0.0,0.641,0.359,@Fanatics,1,"RT @marchmadness: MICHIGAN WINS IT AT THE BUZZER!!!! 🚨🚨🚨

#MarchMadness https://t.co/COR9MEjX59"
0.7184,Sun Mar 18 03:41:14 +0000 2018,0.0,0.75,0.25,@Fanatics,1,@littlesheps We would be happy to look into. Please DM your order # or email address used to place the order
0.7184,Sun Mar 18 02:57:10 +0000 2018,0.0,0.75,0.25,@Fanatics,1,@kaylaik30 We would be happy to look into. Please DM your order # or email address used to place the order
